,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG
2007-07-02,26.74383489454,,15.583600079506,,21.002238461535,19.729290262762,51.738179204790995,314.11373575810586,34.321626278711,40.16,28.810610218711,26.988211816532,32.410591643944,47.29,,30.180948062394,17.044992493331,29.257521359291,17.328400991839,46.095761431259,40.40457405294,32.710020203817,1075.8164538127
2007-07-03,27.071310423861,,16.343117451021,,21.107607909967,19.729290262762,51.90044415446887,315.70912154920234,34.063447613708,40.71,28.608088355679,27.027656732955,32.51035747088,46.1,,30.192989134831,16.998782211591,29.37881590562,17.289978816691,45.71193471038,40.520902001269,32.640782181009,1079.494458783
2007-07-05,26.996263948392,,17.060225223111,,20.998023683598,19.696601821605,50.999873683756654,310.1252712803647,34.539464527306,40.93,28.953125603807,26.996100799816,32.477102195235,45.79,,30.012373048281,16.97897780513,29.200066047872,17.120921246039,46.104900162708,40.14089737006,32.433068112584,1076.8892052624
2007-07-06,27.166824119913,,17.002393951169,,21.044386240908,19.613064694204,50.78892924917542,323.77468304863453,34.692758109651,41.02,29.305663661677,27.721887261997,32.543612746526,45.2,,29.849818570387,17.533501186013,29.014932266633,17.259241076572,46.680640244026,40.466615625382,32.561653012085,1073.9774513275
2007-07-09,27.207758561078,,16.749234345391,,20.867365567542,19.507735272698,50.79704249665931,324.21784576838354,34.587873026994,40.72,29.298162851935,28.518674573739,32.536961691397,44.96,,29.988290903408,17.084601306251,28.593593316226,17.30534768675,46.479588152138,40.094366190729,32.670455619355,1076.276204434
2007-07-10,27.084955237583,,17.008819648051,,20.525968554621,19.22080340032,49.54760238413966,320.6725440103914,33.64390728308,40.36,29.253157993484,28.234671175495,31.905111454135,44.9,,29.627058730309,17.434479153713,28.49145054037,16.88270376012,46.123177625607,39.318846535202,32.561653012085,1056.3536775115
2007-07-11,27.214580967939,,17.013960205557,,20.63555278099,19.444174414893,49.42590367188125,316.4181819008008,34.023107197302,40.84,29.27566042271,28.345116941479,32.044783611846,45.38,,29.777572135767,17.183623338552,28.689352168591,16.990285850535,46.050067774011,39.737627149187,32.531979573739,1051.9094215057
2007-07-12,27.562523717843,,17.229850769416,,21.107607909967,19.645157236321,50.0181707382055,315.17732628550357,34.305490112148,41.55,29.868224392321,28.676454239431,32.22436210033,46.9,,30.199009671049,18.292670100317,29.404351599584,16.86733489006,47.274657788244,40.575188377155,32.98697229505,1062.1771853812
2007-07-13,27.262337815965,,17.700224632611,,21.141326133466,19.455137114243,50.115529708012225,323.5087854167851,34.13606036324,41.18,29.725709007225,28.873678821545,32.576868022171,47.0,,30.638508814986,18.233256880937,29.602253227806,17.205450031365,46.525281809385,40.69927152204,32.680346765471,1065.8551903515
2007-07-16,27.180468933635,,17.747774789542,,20.985379349786,19.572072573983,50.099303213044436,311.6320245275113,34.289353945585,41.06,29.448179046774,28.77901102213,32.676633849107,47.03,,30.126763236429,18.035212816336,28.912789490777,17.105552375979,45.70279597893,40.637229949598,33.323271262976,1069.5331953218
2007-07-17,27.153179306192,,17.851858227645,,21.175044356964,19.509950610997,49.84779254104373,306.57996952237255,33.813337031988,41.46,29.253157993484,28.447673724178,32.5835190773,47.3,,30.40972843869,18.134234848637,29.276673129764,17.08249907089,45.638824858784,40.784578684148,33.263924386283,1067.5409426295
2007-07-18,27.030375982696,,17.750345068295,,20.736707451486,19.62323183762,49.44213016684903,305.4277464510251,33.861745531676,41.41,28.908120745356,28.408228807755,32.031481501587,46.77,,31.198418683289,17.724943781794,29.544797916386,17.251556641542,46.60753039243,40.389063659829,32.739693642164,1065.088939316
2007-07-19,27.207758561078,,17.991951271078,,20.707204005924,19.849794290866,50.2777946576901,300.46432398983603,34.692758109651,42.2,28.810610218711,28.731677122423,32.390638478557,47.9,,31.637917827225,18.365286257338,29.895913708392,17.866311443914,46.06834523691,40.598453966821,32.848496249434,1067.5409426295
2007-07-20,26.866638218036,,18.473878537267,,20.370021770941,19.319930488919,49.12571351497718,296.387226968145,34.942868691372,41.64,28.555582687485,28.447673724178,31.891809343877,44.54,,31.005761524303,18.041814285156,29.493726528458,17.612725087936,45.392079109647,39.753137542297,32.324265505314,1058.0394297896
2007-07-23,27.173646526774,,18.467452840385,,20.673485782426,19.703624966191,49.279865217171164,295.50090152864703,35.346272855437,42.36,28.375563253679,28.976235604245,32.004877281071,44.72,,31.144233857324,17.995604003416,29.615021074788,17.382192037046,46.698917706925,40.807844273813,32.690237911586,1055.1276758548
2007-07-24,26.73701248768,,17.33523219829,,20.732492673548,19.188378096712,46.94324994180974,278.306188002385,34.345830528554,41.78,27.602979850262,28.510785590455,31.412933374584,44.34,,30.217071279704,17.559907061294,28.817030638412,16.45237539846,46.369923374744,40.249470121834,32.255027482506,1037.6571522458
2007-07-25,26.709722860236,,17.639823081915,,20.905298568977,19.111639201257,49.198732742332226,269.4429336074046,33.805268948706,41.72,27.655485518455,28.392450841186,31.186797500196,44.17,,30.439831119781,17.117608650351,28.74680748001,16.513850878697,46.287674791698,43.576449444044,31.750579030618,1044.5534115651
2007-07-26,26.225331973116,,18.763034896981,,20.117135094703,18.669476994115,47.608536235489034,260.9342093882234,33.280843535421,41.19,27.040419119618,27.374771997476,30.661364145,43.63,,29.524709614598,16.675310239409,27.833906420796,15.822251726029,45.556576275738,41.350708032682,31.434062354923,1020.9528796724
2007-07-27,25.679539424247,,18.486729931032,,19.527066183482,18.282128283726,46.51324782516336,259.6047212289763,33.651975366361,40.39,26.687881061748,26.861988083979,30.22904556161,43.29,,29.356134600485,16.345236798407,27.572165557665,15.445714409577,44.459928501799,41.001724187695,30.474621181724,1001.6433535783
2007-07-30,25.986547732986,,18.175726201918,,19.855818862591,18.57081269996,48.403634488910626,264.302246058316,33.982766780895,40.89,27.04791992936,26.956655883394,30.641410979612,43.83,,29.193580122591,16.404650017787,28.127566901383,15.422661104488,44.944281268622,41.211114494687,30.425165451147,999.34460047188
2007-07-31,26.027482174151,,16.932996424837,,19.855818862591,18.52330766944,46.82966447703522,264.92267386596455,33.990834864177,40.29,26.590370535103,26.506983836173,30.87419790913,42.37,,28.886532775457,16.015163357405,27.763683262395,15.099914833243,43.929882077728,40.42008444605,30.088866483221,983.55982914101
2007-08-01,26.034304581012,,17.349381582825,,20.040004658451,18.618317730479,47.657215720392394,265.188571497814,33.514817950579,39.58,27.20543693394,26.838321134125,31.266610161745,43.69,,29.98227036719,16.226410359646,29.117075042489,15.307394579043,44.752367908183,41.071520956692,30.019628460413,989.53658721775
2007-08-02,26.348135296611,,17.540867349924,,19.935787949501,18.713327791518,46.67551277484124,255.88215438308455,34.039243363865,39.52,27.452963655423,27.114435549085,31.599162918198,41.7,,29.506648005943,16.305627985487,29.37881590562,15.315079014073,46.342507180395,41.056010563582,31.394497770461,977.88957147846
2007-08-03,25.911501257516,,16.944549827832,,20.013950481213,18.669476994115,44.39569023186707,249.94377393844766,33.079141453388,38.75,26.597871344845,26.396538070189,31.632418193843,40.47,,28.621629181852,15.513451727083,28.114799054401,14.385262375487,45.063084777466,39.84619990096,30.959287341381,944.63427653867
2007-08-06,26.136640683925,,17.381510067238,,20.700043815132,19.411286316841,47.43815803832726,257.83207034998026,33.651975366361,39.38,27.490467704133,27.232770298354,31.951668840039,41.46,,29.181539050154,15.579466415283,29.563949686859,14.116307149449,45.675379784582,42.89399214718,31.68134100781,989.38333701065
2007-08-07,26.129818277064,,17.353249852348,,19.861967780662,19.842485824632,48.411747736394524,267.49301764050887,33.853677448394,39.42,27.550474182068,27.351105047622,32.22436210033,42.91,,30.036455193155,16.041569232685,30.476850746074,14.085569409331,45.291553063703,43.273996778388,31.908837368465,1004.5551075131
2007-08-08,26.252621600559,,17.222152784551,,19.592741282542,20.573332448007,47.235326851229914,291.77833468275526,33.418000951203,40.23,28.525579448518,27.76133217842,32.610123297816,44.03,,30.855248118845,15.737901666964,30.796046920624,14.74643082188,44.286292604258,44.142578792578,30.207560236606,1018.807376773
2007-08-09,24.485618223598,,16.242876579654,,18.910990311496,20.072702510995,45.945320501290794,305.8709091707741,32.11097145963,40.75,28.360561634196,27.753443195136,31.625767138714,43.63,,30.83718651019,14.787290156879,30.229682839325,14.10862271442,42.906344155385,43.258486385278,29.267901355638,985.39883162616
2007-08-10,24.390104527546,,16.064242206319,,19.78380524895,20.178675271385,45.96154699625858,292.3987624904039,31.61881837947,41.06,28.293054346518,27.161769448793,32.204408934943,43.1301,,30.921474017246,14.93912393974,30.18463115104,14.339155765309,44.496483427597,41.800509432888,30.781246711303,991.06908928871
2007-08-13,24.785804125476,,16.422796092365,,20.278834616461,19.69266226684,46.09947220348478,275.02678387624223,32.344945874789,40.83,28.33805920497,26.818598675914,32.324127927266,44.62,,29.98227036719,15.0579503785,29.714806401781,14.877066217384,44.268015141359,41.637650305227,31.89894622235,992.75484156676
